segment_id,endpoint,angle_deg,side,x_input,y_input,z_input,x_mm,y_mm,z_mm,signed_r_mm,radial_r_mm,z_from_bottom_mm
7,1,60,negative,0.116464520772,-0.144951943554,-0.0114880562571,116.464520772,-144.951943554,-11.4880562571,-43.2557029304,43.2557029304,19.3979437651
8,0,60,negative,0.116942599893,-0.144123886226,-0.0129000707485,116.942599893,-144.123886226,-12.9000707485,-42.2995446881,42.2995446881,17.9859292738
8,1,60,negative,0.11673120646,-0.144490030393,-0.0124321822635,116.73120646,-144.490030393,-12.4321822635,-42.7223315539,42.7223315539,18.4538177588
9,0,60,negative,0.116942599893,-0.144123886226,-0.0129000707485,116.942599893,-144.123886226,-12.9000707485,-42.2995446881,42.2995446881,17.9859292738
9,1,60,negative,0.117010366433,-0.144006511137,-0.0130271543413,117.010366433,-144.006511137,-13.0271543413,-42.1640116089,42.1640116089,17.858845681
10,0,60,negative,0.116641149964,-0.14464601282,-0.0121636716768,116.641149964,-144.64601282,-12.1636716768,-42.9024445474,42.9024445474,18.7223283455
10,1,60,negative,0.11673120646,-0.144490030393,-0.0124321822635,116.73120646,-144.490030393,-12.4321822635,-42.7223315539,42.7223315539,18.4538177588
11,0,60,negative,0.116035705508,-0.145694673379,-0.00998637145875,116.035705508,-145.694673379,-9.98637145875,-44.113333459,44.113333459,20.8996285635
11,1,60,negative,0.115699559768,-0.146276894879,-0.00883753280469,115.699559768,-146.276894879,-8.83753280469,-44.7856249381,44.7856249381,22.0484672176
12,0,60,negative,0.116278735901,-0.14527373239,-0.0108358203536,116.278735901,-145.27373239,-10.8358203536,-43.6272726721,43.6272726721,20.0501796687
12,1,60,negative,0.116104691804,-0.14557518561,-0.0102553169826,116.104691804,-145.57518561,-10.2553169826,-43.9753608672,43.9753608672,20.6306830397
13,0,60,negative,0.116035705508,-0.145694673379,-0.00998637145875,116.035705508,-145.694673379,-9.98637145875,-44.113333459,44.113333459,20.8996285635
13,1,60,negative,0.116104691804,-0.14557518561,-0.0102553169826,116.104691804,-145.57518561,-10.2553169826,-43.9753608672,43.9753608672,20.6306830397
14,0,60,negative,0.118215729859,-0.14191876044,-0.00575627284048,118.215729859,-141.91876044,-5.75627284048,-39.7532847556,39.7532847556,25.1297271818
14,1,60,negative,0.118009486038,-0.142275985217,-0.00503634682194,118.009486038,-142.275985217,-5.03634682194,-40.1657723981,40.1657723981,25.8496532004
15,0,60,negative,0.117755684558,-0.142715582276,-0.00425639698865,117.755684558,-142.715582276,-4.25639698865,-40.6733753589,40.6733753589,26.6296030336
15,1,60,negative,0.118009486038,-0.142275985217,-0.00503634682194,118.009486038,-142.275985217,-5.03634682194,-40.1657723981,40.1657723981,25.8496532004
16,0,60,negative,0.117755684558,-0.142715582276,-0.00425639698865,117.755684558,-142.715582276,-4.25639698865,-40.6733753589,40.6733753589,26.6296030336
16,1,60,negative,0.117666243955,-0.142870497945,-0.00400457918284,117.666243955,-142.870497945,-4.00457918284,-40.8522565649,40.8522565649,26.8814208395
17,0,60,negative,0.117358421078,-0.143403662807,-0.0031518557224,117.358421078,-143.403662807,-3.1518557224,-41.4679023175,41.4679023175,27.7341442999
17,1,60,negative,0.117666243955,-0.142870497945,-0.00400457918284,117.666243955,-142.870497945,-4.00457918284,-40.8522565649,40.8522565649,26.8814208395
18,0,60,negative,0.117358421078,-0.143403662807,-0.0031518557224,117.358421078,-143.403662807,-3.1518557224,-41.4679023175,41.4679023175,27.7341442999
18,1,60,negative,0.117250154137,-0.143591186649,-0.00284022557647,117.250154137,-143.591186649,-2.84022557647,-41.6844361999,41.6844361999,28.0457744458
19,0,60,negative,0.116977854476,-0.144062823498,-0.00171522545813,116.977854476,-144.062823498,-1.71522545813,-42.2290355224,42.2290355224,29.1707745642
19,1,60,negative,0.117021104267,-0.143987912661,-0.00188148947489,117.021104267,-143.987912661,-1.88148947489,-42.1425359395,42.1425359395,29.0045105474
20,0,60,negative,0.117250154137,-0.143591186649,-0.00284022557647,117.250154137,-143.591186649,-2.84022557647,-41.6844361999,41.6844361999,28.0457744458
20,1,60,negative,0.117021104267,-0.143987912661,-0.00188148947489,117.021104267,-143.987912661,-1.88148947489,-42.1425359395,42.1425359395,29.0045105474
21,0,60,negative,0.116960287035,-0.144093251197,-0.00166328191656,116.960287035,-144.093251197,-1.66328191656,-42.2641704034,42.2641704034,29.2227181057
21,1,60,negative,0.116977854476,-0.144062823498,-0.00171522545813,116.977854476,-144.062823498,-1.71522545813,-42.2290355224,42.2290355224,29.1707745642
22,0,60,negative,0.116960287035,-0.144093251197,-0.00166328191656,116.960287035,-144.093251197,-1.66328191656,-42.2641704034,42.2641704034,29.2227181057
22,1,60,negative,0.116717047423,-0.144514554565,-0.000960728021177,116.717047423,-144.514554565,-0.960728021177,-42.750649629,42.750649629,29.9252720011
23,0,60,negative,0.116663005537,-0.144608157856,-0.000842666195364,116.663005537,-144.608157856,-0.842666195364,-42.8587333995,42.8587333995,30.0433338269
23,1,60,negative,0.116717047423,-0.144514554565,-0.000960728021177,116.717047423,-144.514554565,-0.960728021177,-42.750649629,42.750649629,29.9252720011
24,0,60,negative,0.116132938206,-0.145526261405,0.000647928000612,116.132938206,-145.526261405,0.647928000612,-43.9188680617,43.9188680617,31.5339280229
24,1,60,negative,0.116521119158,-0.144853912275,-0.000530161014375,116.521119158,-144.853912275,-0.530161014375,-43.1425061591,43.1425061591,30.3558390079
25,0,60,negative,0.116132938206,-0.145526261405,0.000647928000612,116.132938206,-145.526261405,0.647928000612,-43.9188680617,43.9188680617,31.5339280229
25,1,60,negative,0.116032392047,-0.145700412462,0.00102233006581,116.032392047,-145.700412462,1.02233006581,-44.1199603812,44.1199603812,31.9083300881
26,0,60,negative,0.116663005537,-0.144608157856,-0.000842666195364,116.663005537,-144.608157856,-0.842666195364,-42.8587333995,42.8587333995,30.0433338269
26,1,60,negative,0.116521119158,-0.144853912275,-0.000530161014375,116.521119158,-144.853912275,-0.530161014375,-43.1425061591,43.1425061591,30.3558390079
27,0,60,negative,0.120658632597,-0.137687528781,-0.0140051611576,120.658632597,-137.687528781,-14.0051611576,-34.8674792807,34.8674792807,16.8808388646
27,1,60,negative,0.120661206082,-0.137683071374,-0.0140110854137,120.661206082,-137.683071374,-14.0110854137,-34.8623323109,34.8623323109,16.8749146086
28,0,60,negative,0.120414046795,-0.138111163816,-0.0132154984328,120.414046795,-138.111163816,-13.2154984328,-35.3566508842,35.3566508842,17.6705015894
28,1,60,negative,0.120537302149,-0.137897679281,-0.0136226785,120.537302149,-137.897679281,-13.6226785,-35.1101401762,35.1101401762,17.2633215223
29,0,60,negative,0.120658632597,-0.137687528781,-0.0140051611576,120.658632597,-137.687528781,-14.0051611576,-34.8674792807,34.8674792807,16.8808388646
29,1,60,negative,0.120537302149,-0.137897679281,-0.0136226785,120.537302149,-137.897679281,-13.6226785,-35.1101401762,35.1101401762,17.2633215223
30,0,60,negative,0.120414046795,-0.138111163816,-0.0132154984328,120.414046795,-138.111163816,-13.2154984328,-35.3566508842,35.3566508842,17.6705015894
30,1,60,negative,0.120292785762,-0.138321194087,-0.0127908920122,120.292785762,-138.321194087,-12.7908920122,-35.5991729508,35.5991729508,18.0951080101
31,0,60,negative,0.120177926807,-0.138520135632,-0.0124850554292,120.177926807,-138.520135632,-12.4850554292,-35.8288908596,35.8288908596,18.4009445931
31,1,60,negative,0.120292785762,-0.138321194087,-0.0127908920122,120.292785762,-138.321194087,-12.7908920122,-35.5991729508,35.5991729508,18.0951080101
32,0,60,negative,0.11996271556,-0.138892892447,-0.0118248712517,119.96271556,-138.892892447,-11.8248712517,-36.2593133551,36.2593133551,19.0611287706
32,1,60,negative,0.119860296448,-0.139070287552,-0.0115126518117,119.860296448,-139.070287552,-11.5126518117,-36.4641515786,36.4641515786,19.3733482106
33,0,60,negative,0.11996271556,-0.138892892447,-0.0118248712517,119.96271556,-138.892892447,-11.8248712517,-36.2593133551,36.2593133551,19.0611287706
33,1,60,negative,0.120177926807,-0.138520135632,-0.0124850554292,120.177926807,-138.520135632,-12.4850554292,-35.8288908596,35.8288908596,18.4009445931
34,0,60,negative,0.119658225386,-0.139420284899,-0.0109503327448,119.658225386,-139.420284899,-10.9503327448,-36.8682937032,36.8682937032,19.9356672775
34,1,60,negative,0.119741938753,-0.139275289093,-0.0111950050686,119.741938753,-139.275289093,-11.1950050686,-36.7008669682,36.7008669682,19.6909949537
35,0,60,negative,0.119658225386,-0.139420284899,-0.0109503327448,119.658225386,-139.420284899,-10.9503327448,-36.8682937032,36.8682937032,19.9356672775
35,1,60,negative,0.11963540698,-0.139459807536,-0.0108450940884,119.63540698,-139.459807536,-10.8450940884,-36.9139305134,36.9139305134,20.0409059339
36,0,60,negative,0.119860296448,-0.139070287552,-0.0115126518117,119.860296448,-139.070287552,-11.5126518117,-36.4641515786,36.4641515786,19.3733482106
36,1,60,negative,0.119741938753,-0.139275289093,-0.0111950050686,119.741938753,-139.275289093,-11.1950050686,-36.7008669682,36.7008669682,19.6909949537
37,0,60,negative,0.11963540698,-0.139459807536,-0.0108450940884,119.63540698,-139.459807536,-10.8450940884,-36.9139305134,36.9139305134,20.0409059339
37,1,60,negative,0.119447253487,-0.139785698946,-0.0102946638697,119.447253487,-139.785698946,-10.2946638697,-37.2902375001,37.2902375001,20.5913361526
38,0,60,negative,0.119229995205,-0.140162001329,-0.00964900307422,119.229995205,-140.162001329,-9.64900307422,-37.7247540643,37.7247540643,21.2369969481
38,1,60,negative,0.119447253487,-0.139785698946,-0.0102946638697,119.447253487,-139.785698946,-10.2946638697,-37.2902375001,37.2902375001,20.5913361526
39,0,60,negative,0.119229995205,-0.140162001329,-0.00964900307422,119.229995205,-140.162001329,-9.64900307422,-37.7247540643,37.7247540643,21.2369969481
39,1,60,negative,0.119166174518,-0.140272542003,-0.00934779929306,119.166174518,-140.272542003,-9.34779929306,-37.8523954393,37.8523954393,21.5382007292
40,0,60,negative,0.119154704519,-0.140292408623,-0.00927610076987,119.154704519,-140.292408623,-9.27610076987,-37.875335437,37.875335437,21.6098992524
40,1,60,negative,0.119007951342,-0.140546592582,-0.00860697573179,119.007951342,-140.546592582,-8.60697573179,-38.1688417912,38.1688417912,22.2790242905
41,0,60,negative,0.119154704519,-0.140292408623,-0.00927610076987,119.154704519,-140.292408623,-9.27610076987,-37.875335437,37.875335437,21.6098992524
41,1,60,negative,0.119166174518,-0.140272542003,-0.00934779929306,119.166174518,-140.272542003,-9.34779929306,-37.8523954393,37.8523954393,21.5382007292
42,0,60,negative,0.119007951342,-0.140546592582,-0.00860697573179,119.007951342,-140.546592582,-8.60697573179,-38.1688417912,38.1688417912,22.2790242905
42,1,60,negative,0.118909145432,-0.140717729437,-0.00830339344617,118.909145432,-140.717729437,-8.30339344617,-38.36645361,38.36645361,22.5826065761
43,0,60,negative,0.118707299819,-0.141067336294,-0.00743437286184,118.707299819,-141.067336294,-7.43437286184,-38.7701448357,38.7701448357,23.4516271605
43,1,60,negative,0.118909145432,-0.140717729437,-0.00830339344617,118.909145432,-140.717729437,-8.30339344617,-38.36645361,38.36645361,22.5826065761
44,0,60,negative,0.118707299819,-0.141067336294,-0.00743437286184,118.707299819,-141.067336294,-7.43437286184,-38.7701448357,38.7701448357,23.4516271605
44,1,60,negative,0.118664872633,-0.141140822337,-0.00724857003775,118.664872633,-141.140822337,-7.24857003775,-38.8549992086,38.8549992086,23.6374299845
45,0,60,negative,0.118664872633,-0.141140822337,-0.00724857003775,118.664872633,-141.140822337,-7.24857003775,-38.8549992086,38.8549992086,23.6374299845
45,1,60,negative,0.11842598327,-0.141554590851,-0.00648296756675,118.42598327,-141.554590851,-6.48296756675,-39.3327779344,39.3327779344,24.4030324555
46,0,60,negative,0.115163482215,-0.147205408437,-0.00715446299267,115.163482215,-147.205408437,-7.15446299267,-45.8577800442,45.8577800442,23.7315370296
46,1,60,negative,0.115021603908,-0.147451148874,-0.0066930615998,115.021603908,-147.451148874,-6.6930615998,-46.141536659,46.141536659,24.1929384225
47,0,60,negative,0.115021603908,-0.147451148874,-0.0066930615998,115.021603908,-147.451148874,-6.6930615998,-46.141536659,46.141536659,24.1929384225
47,1,60,negative,0.114880961945,-0.1476947479,-0.00620477001049,114.880961945,-147.6947479,-6.20477001049,-46.4228205851,46.4228205851,24.6812300118
48,0,60,negative,0.11449324942,-0.148366285691,-0.00492669313925,114.49324942,-148.366285691,-4.92669313925,-47.1982456341,47.1982456341,25.959306883
48,1,60,negative,0.11448951631,-0.148372751627,-0.00491355704923,114.48951631,-148.372751627,-4.91355704923,-47.2057118537,47.2057118537,25.9724429731
49,0,60,negative,0.11448951631,-0.148372751627,-0.00491355704923,114.48951631,-148.372751627,-4.91355704923,-47.2057118537,47.2057118537,25.9724429731
49,1,60,negative,0.114482794322,-0.148384394452,-0.00489004310711,114.482794322,-148.384394452,-4.89004310711,-47.2191558297,47.2191558297,25.9959569152
50,0,60,negative,0.114506456158,-0.148343410951,-0.00497037390457,114.506456158,-148.343410951,-4.97037390457,-47.1718321588,47.1718321588,25.9156261177
50,1,60,negative,0.11449324942,-0.148366285691,-0.00492669313925,114.49324942,-148.366285691,-4.92669313925,-47.1982456341,47.1982456341,25.959306883
51,0,60,negative,0.115586562025,-0.146472612712,-0.00850212062605,115.586562025,-146.472612712,-8.50212062605,-45.0116204252,45.0116204252,22.3838793962
51,1,60,negative,0.115362685027,-0.146860379045,-0.00775706691034,115.362685027,-146.860379045,-7.75706691034,-45.4593744195,45.4593744195,23.128933112
52,0,60,negative,0.115586562025,-0.146472612712,-0.00850212062605,115.586562025,-146.472612712,-8.50212062605,-45.0116204252,45.0116204252,22.3838793962
52,1,60,negative,0.115699559768,-0.146276894879,-0.00883753280469,115.699559768,-146.276894879,-8.83753280469,-44.7856249381,44.7856249381,22.0484672176
53,0,60,negative,0.115163482215,-0.147205408437,-0.00715446299267,115.163482215,-147.205408437,-7.15446299267,-45.8577800442,45.8577800442,23.7315370296
53,1,60,negative,0.115362685027,-0.146860379045,-0.00775706691034,115.362685027,-146.860379045,-7.75706691034,-45.4593744195,45.4593744195,23.128933112
54,0,60,negative,0.114793877855,-0.147845581968,-0.00587523958886,114.793877855,-147.845581968,-5.87523958886,-46.5969887641,46.5969887641,25.0107604334
54,1,60,negative,0.114880961945,-0.1476947479,-0.00620477001049,114.880961945,-147.6947479,-6.20477001049,-46.4228205851,46.4228205851,24.6812300118
55,0,60,negative,0.114506456158,-0.148343410951,-0.00497037390457,114.506456158,-148.343410951,-4.97037390457,-47.1718321588,47.1718321588,25.9156261177
55,1,60,negative,0.114793877855,-0.147845581968,-0.00587523958886,114.793877855,-147.845581968,-5.87523958886,-46.5969887641,46.5969887641,25.0107604334
56,0,60,negative,0.11411440602,-0.149022461708,-0.00346969169755,114.11440602,-149.022461708,-3.46969169755,-47.9559324339,47.9559324339,27.4163083247
56,1,60,negative,0.114482794322,-0.148384394452,-0.00489004310711,114.482794322,-148.384394452,-4.89004310711,-47.2191558297,47.2191558297,25.9959569152
57,0,60,negative,0.11411440602,-0.149022461708,-0.00346969169755,114.11440602,-149.022461708,-3.46969169755,-47.9559324339,47.9559324339,27.4163083247
57,1,60,negative,0.113885854606,-0.14941832437,-0.00247966300582,113.885854606,-149.41832437,-2.47966300582,-48.4130352624,48.4130352624,28.4063370165
58,0,60,negative,0.113744079483,-0.149663886085,-0.00185144927312,113.744079483,-149.663886085,-1.85144927312,-48.6965855079,48.6965855079,29.0345507492
58,1,60,negative,0.113885854606,-0.14941832437,-0.00247966300582,113.885854606,-149.41832437,-2.47966300582,-48.4130352624,48.4130352624,28.4063370165
59,0,60,negative,0.113645494445,-0.14983464038,-0.00141171117412,113.645494445,-149.83464038,-1.41171117412,-48.8937555836,48.8937555836,29.4742888482
59,1,60,negative,0.113744079483,-0.149663886085,-0.00185144927312,113.744079483,-149.663886085,-1.85144927312,-48.6965855079,48.6965855079,29.0345507492
60,0,60,negative,0.113645494445,-0.14983464038,-0.00141171117412,113.645494445,-149.83464038,-1.41171117412,-48.8937555836,48.8937555836,29.4742888482
60,1,60,negative,0.113459952952,-0.150156007673,-0.000586861955534,113.459952952,-150.156007673,-0.586861955534,-49.2648385698,49.2648385698,30.2991380668
61,0,60,negative,0.113459952952,-0.150156007673,-0.000586861955534,113.459952952,-150.156007673,-0.586861955534,-49.2648385698,49.2648385698,30.2991380668
61,1,60,negative,0.113355493153,-0.150336937353,-5.58353827937e-05,113.355493153,-150.336937353,-0.0558353827937,-49.4737581688,49.4737581688,30.8301646395
62,0,60,negative,0.114918894742,-0.147629046368,0.00442392759281,114.918894742,-147.629046368,4.42392759281,-46.346954991,46.346954991,35.3099276151
62,1,60,negative,0.115139706222,-0.147246589665,0.00375314905496,115.139706222,-147.246589665,3.75314905496,-45.90533203,45.90533203,34.6391490773
63,0,60,negative,0.115739408609,-0.146207874661,0.0020344426419,115.739408609,-146.207874661,2.0344426419,-44.7059272555,44.7059272555,32.9204426642
63,1,60,negative,0.115831627729,-0.14604814646,0.00163996957645,115.831627729,-146.04814646,1.63996957645,-44.5214890155,44.5214890155,32.5259695987
64,0,60,negative,0.116032392047,-0.145700412462,0.00102233006581,116.032392047,-145.700412462,1.02233006581,-44.1199603812,44.1199603812,31.9083300881
64,1,60,negative,0.115980887326,-0.145789621255,0.00118177768213,115.980887326,-145.789621255,1.18177768213,-44.2229698224,44.2229698224,32.0677777044
65,0,60,negative,0.115980887326,-0.145789621255,0.00118177768213,115.980887326,-145.789621255,1.18177768213,-44.2229698224,44.2229698224,32.0677777044
65,1,60,negative,0.115831627729,-0.14604814646,0.00163996957645,115.831627729,-146.04814646,1.63996957645,-44.5214890155,44.5214890155,32.5259695987
66,0,60,negative,0.115739408609,-0.146207874661,0.0020344426419,115.739408609,-146.207874661,2.0344426419,-44.7059272555,44.7059272555,32.9204426642
66,1,60,negative,0.115650020216,-0.146362699901,0.00251935936289,115.650020216,-146.362699901,2.51935936289,-44.8847040431,44.8847040431,33.4053593852
67,0,60,negative,0.115446747999,-0.146714777708,0.00304707749882,115.446747999,-146.714777708,3.04707749882,-45.2912484772,45.2912484772,33.9330775211
67,1,60,negative,0.115650020216,-0.146362699901,0.00251935936289,115.650020216,-146.362699901,2.51935936289,-44.8847040431,44.8847040431,33.4053593852
68,0,60,negative,0.115190250594,-0.147159044246,0.00363740195922,115.190250594,-147.159044246,3.63740195922,-45.8042432872,45.8042432872,34.5234019815
68,1,60,negative,0.115357605088,-0.146869177759,0.00336512417045,115.357605088,-146.869177759,3.36512417045,-45.469534299,45.469534299,34.2511241927
69,0,60,negative,0.115446747999,-0.146714777708,0.00304707749882,115.446747999,-146.714777708,3.04707749882,-45.2912484772,45.2912484772,33.9330775211
69,1,60,negative,0.115357605088,-0.146869177759,0.00336512417045,115.357605088,-146.869177759,3.36512417045,-45.469534299,45.469534299,34.2511241927
70,0,60,negative,0.115190250594,-0.147159044246,0.00363740195922,115.190250594,-147.159044246,3.63740195922,-45.8042432872,45.8042432872,34.5234019815
70,1,60,negative,0.115169385767,-0.147195183186,0.00368403874373,115.169385767,-147.195183186,3.68403874373,-45.845972941,45.845972941,34.570038766
71,0,60,negative,0.115169385767,-0.147195183186,0.00368403874373,115.169385767,-147.195183186,3.68403874373,-45.845972941,45.845972941,34.570038766
71,1,60,negative,0.115139706222,-0.147246589665,0.00375314905496,115.139706222,-147.246589665,3.75314905496,-45.90533203,45.90533203,34.6391490773
72,0,60,negative,0.114607824705,-0.148167835476,0.00490040824946,114.607824705,-148.167835476,4.90040824946,-46.9690950643,46.9690950643,35.7864082718
72,1,60,negative,0.114699126377,-0.148009696341,0.00473983444005,114.699126377,-148.009696341,4.73983444005,-46.7864917194,46.7864917194,35.6258344623
73,0,60,negative,0.114561666324,-0.148247784138,0.00499869419204,114.561666324,-148.247784138,4.99869419204,-47.061411827,47.061411827,35.8846942143
73,1,60,negative,0.114607824705,-0.148167835476,0.00490040824946,114.607824705,-148.167835476,4.90040824946,-46.9690950643,46.9690950643,35.7864082718
74,0,60,negative,0.114918894742,-0.147629046368,0.00442392759281,114.918894742,-147.629046368,4.42392759281,-46.346954991,46.346954991,35.3099276151
74,1,60,negative,0.114699126377,-0.148009696341,0.00473983444005,114.699126377,-148.009696341,4.73983444005,-46.7864917194,46.7864917194,35.6258344623
75,0,60,negative,0.114277082304,-0.148740698119,0.00577301932236,114.277082304,-148.740698119,5.77301932236,-47.6305798659,47.6305798659,36.6590193447
75,1,60,negative,0.114319949974,-0.148666449137,0.00562146489057,114.319949974,-148.666449137,5.62146489057,-47.5448445264,47.5448445264,36.5074649129
76,0,60,negative,0.114362668421,-0.148592458616,0.00546941220928,114.362668421,-148.592458616,5.46941220928,-47.4594076327,47.4594076327,36.3554122316
76,1,60,negative,0.114319949974,-0.148666449137,0.00562146489057,114.319949974,-148.666449137,5.62146489057,-47.5448445264,47.5448445264,36.5074649129
77,0,60,negative,0.114561666324,-0.148247784138,0.00499869419204,114.561666324,-148.247784138,4.99869419204,-47.061411827,47.061411827,35.8846942143
77,1,60,negative,0.114477146365,-0.148394177,0.0052071984882,114.477146365,-148.394177,5.2071984882,-47.2304517437,47.2304517437,36.0931985105
78,0,60,negative,0.114477146365,-0.148394177,0.0052071984882,114.477146365,-148.394177,5.2071984882,-47.2304517437,47.2304517437,36.0931985105
78,1,60,negative,0.114435704978,-0.148465955588,0.00526348405218,114.435704978,-148.465955588,5.26348405218,-47.3133345175,47.3133345175,36.1494840745
79,0,60,negative,0.114435704978,-0.148465955588,0.00526348405218,114.435704978,-148.465955588,5.26348405218,-47.3133345175,47.3133345175,36.1494840745
79,1,60,negative,0.114362668421,-0.148592458616,0.00546941220928,114.362668421,-148.592458616,5.46941220928,-47.4594076327,47.4594076327,36.3554122316
80,0,60,negative,0.112646653574,-0.151564683517,0.00347542337966,112.646653574,-151.564683517,3.47542337966,-50.8914373259,50.8914373259,34.3614234019
80,1,60,negative,0.112491430898,-0.151833537079,0.00379227401581,112.491430898,-151.833537079,3.79227401581,-51.2018826788,51.2018826788,34.6782740381
81,0,60,negative,0.112491430898,-0.151833537079,0.00379227401581,112.491430898,-151.833537079,3.79227401581,-51.2018826788,51.2018826788,34.6782740381
81,1,60,negative,0.112347390553,-0.152083022275,0.00414173267344,112.347390553,-152.083022275,4.14173267344,-51.489963368,51.489963368,35.0277326957
82,0,60,negative,0.112256293973,-0.15224080618,0.00438600592322,112.256293973,-152.24080618,4.38600592322,-51.6721565286,51.6721565286,35.2720059455
82,1,60,negative,0.112034498583,-0.152624967064,0.00519022896954,112.034498583,-152.624967064,5.19022896954,-52.1157473082,52.1157473082,36.0762289918
83,0,60,negative,0.111617023731,-0.153348054719,0.00671410777816,111.617023731,-153.348054719,6.71410777816,-52.9506970127,52.9506970127,37.6001078005
83,1,60,negative,0.112034498583,-0.152624967064,0.00519022896954,112.034498583,-152.624967064,5.19022896954,-52.1157473082,52.1157473082,36.0762289918
84,0,60,negative,0.113228059194,-0.150557659444,0.000588720027115,113.228059194,-150.557659444,0.588720027115,-49.7286260865,49.7286260865,31.4747200494
84,1,60,negative,0.113355493153,-0.150336937353,-5.58353827937e-05,113.355493153,-150.336937353,-0.0558353827937,-49.4737581688,49.4737581688,30.8301646395
85,0,60,negative,0.113150772124,-0.150691524577,0.000964174158113,113.150772124,-150.691524577,0.964174158113,-49.8832002272,49.8832002272,31.8501741804
85,1,60,negative,0.113228059194,-0.150557659444,0.000588720027115,113.228059194,-150.557659444,0.588720027115,-49.7286260865,49.7286260865,31.4747200494
86,0,60,negative,0.112964395154,-0.151014338958,0.0017891885432,112.964395154,-151.014338958,1.7891885432,-50.2559541668,50.2559541668,32.6751885655
86,1,60,negative,0.112842153827,-0.151226067146,0.00239625352219,112.842153827,-151.226067146,2.39625352219,-50.5004368197,50.5004368197,33.2822535445
87,0,60,negative,0.112964395154,-0.151014338958,0.0017891885432,112.964395154,-151.014338958,1.7891885432,-50.2559541668,50.2559541668,32.6751885655
87,1,60,negative,0.113150772124,-0.150691524577,0.000964174158113,113.150772124,-150.691524577,0.964174158113,-49.8832002272,49.8832002272,31.8501741804
88,0,60,negative,0.112764637681,-0.151360329051,0.00293402235795,112.764637681,-151.360329051,2.93402235795,-50.6554691131,50.6554691131,33.8200223802
88,1,60,negative,0.112675377495,-0.151514932228,0.00339536502811,112.675377495,-151.514932228,3.39536502811,-50.8339894851,50.8339894851,34.2813650504
89,0,60,negative,0.112764637681,-0.151360329051,0.00293402235795,112.764637681,-151.360329051,2.93402235795,-50.6554691131,50.6554691131,33.8200223802
89,1,60,negative,0.112842153827,-0.151226067146,0.00239625352219,112.842153827,-151.226067146,2.39625352219,-50.5004368197,50.5004368197,33.2822535445
90,0,60,negative,0.112667306056,-0.151528912369,0.00342065865288,112.667306056,-151.528912369,3.42065865288,-50.8501323618,50.8501323618,34.3066586752
90,1,60,negative,0.112675377495,-0.151514932228,0.00339536502811,112.675377495,-151.514932228,3.39536502811,-50.8339894851,50.8339894851,34.2813650504
91,0,60,negative,0.112646653574,-0.151564683517,0.00347542337966,112.646653574,-151.564683517,3.47542337966,-50.8914373259,50.8914373259,34.3614234019
91,1,60,negative,0.112667306056,-0.151528912369,0.00342065865288,112.667306056,-151.528912369,3.42065865288,-50.8501323618,50.8501323618,34.3066586752
