segment_id,endpoint,angle_deg,side,x_input,y_input,z_input,x_mm,y_mm,z_mm,signed_r_mm,radial_r_mm,z_from_bottom_mm
0,0,330,positive,0.143390397052,-0.110550222011,-0.0246448204978,143.390397052,-110.550222011,-24.6448204978,6.11763210605,6.11763210605,6.24117952453
0,1,330,positive,0.143789832237,-0.110780836023,-0.0247204315479,143.789832237,-110.780836023,-24.7204315479,6.57886012921,6.57886012921,6.16556847436
1,0,330,positive,0.141558212072,-0.10949240952,-0.030410250843,141.558212072,-109.49240952,-30.410250843,4.00200712334,4.00200712334,0.475749179322
1,1,330,positive,0.142227374075,-0.109878750382,-0.0304479528143,142.227374075,-109.878750382,-30.4479528143,4.77468884775,4.77468884775,0.438047208027
2,0,330,positive,0.141154031328,-0.109259055658,-0.0303650143369,141.154031328,-109.259055658,-30.3650143369,3.53529940097,3.53529940097,0.52098568536
2,1,330,positive,0.141558212072,-0.10949240952,-0.030410250843,141.558212072,-109.49240952,-30.410250843,4.00200712334,4.00200712334,0.475749179322
3,0,330,positive,0.142391705924,-0.109973627419,-0.0304534304263,142.391705924,-109.973627419,-30.4534304263,4.96444292273,4.96444292273,0.432569596003
3,1,330,positive,0.142227374075,-0.109878750382,-0.0304479528143,142.227374075,-109.878750382,-30.4479528143,4.77468884775,4.77468884775,0.438047208027
4,0,330,positive,0.141154031328,-0.109259055658,-0.0303650143369,141.154031328,-109.259055658,-30.3650143369,3.53529940097,3.53529940097,0.52098568536
4,1,330,positive,0.141082112264,-0.109217533167,-0.0303612006552,141.082112264,-109.217533167,-30.3612006552,3.45225441851,3.45225441851,0.524799367103
5,0,330,positive,0.140395555807,-0.108821149612,-0.030387232493,140.395555807,-108.821149612,-30.387232493,2.65948730793,2.65948730793,0.498767529246
5,1,330,positive,0.140915522542,-0.109121352547,-0.0303582595042,140.915522542,-109.121352547,-30.3582595042,3.25989317718,3.25989317718,0.527740518109
6,0,330,positive,0.141082112264,-0.109217533167,-0.0303612006552,141.082112264,-109.217533167,-30.3612006552,3.45225441851,3.45225441851,0.524799367103
6,1,330,positive,0.140915522542,-0.109121352547,-0.0303582595042,140.915522542,-109.121352547,-30.3582595042,3.25989317718,3.25989317718,0.527740518109
7,0,330,positive,0.139762271734,-0.108455522882,-0.0303876614205,139.762271734,-108.455522882,-30.3876614205,1.9282338482,1.9282338482,0.498338601787
7,1,330,positive,0.140395555807,-0.108821149612,-0.030387232493,140.395555807,-108.821149612,-30.387232493,2.65948730793,2.65948730793,0.498767529246
8,0,330,positive,0.138877497439,-0.107944698205,-0.0304102934978,138.877497439,-107.944698205,-30.4102934978,0.906584493558,0.906584493558,0.475706524542
8,1,330,positive,0.139300813768,-0.108189100001,-0.0304036579707,139.300813768,-108.189100001,-30.4036579707,1.39538808631,1.39538808631,0.482342051619
9,0,330,positive,0.138682149744,-0.107831914161,-0.0304116524712,138.682149744,-107.831914161,-30.4116524712,0.681016405117,0.681016405117,0.474347551045
9,1,330,positive,0.138877497439,-0.107944698205,-0.0304102934978,138.877497439,-107.944698205,-30.4102934978,0.906584493558,0.906584493558,0.475706524542
10,0,330,positive,0.139762271734,-0.108455522882,-0.0303876614205,139.762271734,-108.455522882,-30.3876614205,1.9282338482,1.9282338482,0.498338601787
10,1,330,positive,0.139518208154,-0.108314612708,-0.0303946421205,139.518208154,-108.314612708,-30.3946421205,1.6464135005,1.6464135005,0.491357901751
11,0,330,positive,0.139518208154,-0.108314612708,-0.0303946421205,139.518208154,-108.314612708,-30.3946421205,1.6464135005,1.6464135005,0.491357901751
11,1,330,positive,0.139300813768,-0.108189100001,-0.0304036579707,139.300813768,-108.189100001,-30.4036579707,1.39538808631,1.39538808631,0.482342051619
12,0,330,positive,0.138092372237,-0.107491405958,-0.0303865153224,138.092372237,-107.491405958,-30.3865153224,0,0,0.499484699907
12,1,330,positive,0.138682149744,-0.107831914161,-0.0304116524712,138.682149744,-107.831914161,-30.4116524712,0.681016405117,0.681016405117,0.474347551045
